pitcher_id,pitcher_name,team_id,date,gamePk,n_prior_starts,scoreless_rate_trailing,runs_1to3_trailing_avg,runs_1to5_trailing_avg,tto1_runs_trailing_avg,tto1_pa_trailing_avg,era_to_date,whip_to_date,fip_to_date,ip_per_start_to_date,is_home,opponent_avg,similar_avg_runs_1to3,similar_avg_runs_1to5,similar_avg_n,opponent_form_avg_1to3,opponent_form_runs_1to3,opponent_form_avg_1to5,opponent_form_runs_1to5,days_rest,opponent_vs_hand_avg,opponent_vs_hand_ops,park_factor,own_bullpen_ip_3d,h2h_avg_runs_1to3,h2h_n_games,label_scoreless_1st,label_runs_1st,label_runs_1to3,label_runs_1to5,label_runs_full,game_temp_f,game_wind_mph,game_wind_effect,game_is_indoor
696149,Bubba Chandler,134,2026-06-19,824345,10,0.6,2.1,3.0,0.9,9.0,5.178082191780822,1.4178082191780823,4.558904109589041,4.866666666666666,0,0.254,2.2,3.4,5,0.1929824561403508,1.4,0.3076923076923077,5.2,6,0.255,0.76,1.1047409040793827,6.666666666666666,,0,1,0,1,2,4,81.0,8.0,-1,0
696149,Bubba Chandler,134,2026-06-25,823366,10,0.6,2.2,3.2,0.9,9.0,5.363013698630137,1.5,5.093150684931507,4.866666666666666,1,0.229,3.0,4.0,2,0.1698113207547169,0.6,0.1704545454545454,1.0,6,0.237,0.711,1.155900060204696,6.0,,0,1,0,0,1,1,75.0,11.0,1,0
696149,Bubba Chandler,134,2026-06-30,823445,10,0.6,2.0,2.7,0.9,9.0,4.32,1.42,4.46,5.0,0,0.242,2.0,2.6,5,0.2950819672131147,2.2,0.2234042553191489,2.2,5,0.242,0.712,1.0781005086209654,10.333333333333334,5.0,1,1,0,2,2,8,91.0,15.0,1,0
696149,Bubba Chandler,134,2026-07-05,822715,10,0.6,2.1,2.6,1.1,9.0,4.558441558441558,1.422077922077922,4.112987012987013,5.133333333333334,0,0.249,2.0,2.5,6,0.2741935483870967,1.8,0.2857142857142857,3.0,5,0.242,0.742,1.062409369771333,10.333333333333334,0.0,1,1,0,2,4,5,92.0,2.0,1,0
696149,Bubba Chandler,134,2026-07-11,823356,10,0.7,2.1,2.8,0.9,9.0,5.00662251655629,1.4900662251655623,4.4311258278145695,5.033333333333334,1,0.256,3.0,3.333333333333333,3,0.2833333333333333,1.8,0.2395833333333333,2.2,6,0.262,0.755,1.155900060204696,9.0,9.0,1,1,0,0,2,2,82.0,5.0,0,0
696149,Bubba Chandler,134,2026-07-22,823519,10,0.7,2.0,2.8,0.9,9.0,5.04,1.54,4.18,5.0,0,0.234,2.5,3.25,4,0.2542372881355932,1.8,0.2371134020618556,2.6,11,0.227,0.711,1.0945539592382223,7.0,,0,1,0,0,0,2,82.0,15.0,1,0
696149,Bubba Chandler,134,2026-07-28,823350,10,0.8,1.5,2.3,0.6,9.0,4.05,1.36875,3.5875,5.333333333333334,1,0.242,1.0,2.0,4,0.2307692307692307,1.2,0.2209302325581395,2.4,6,0.229,0.682,1.155900060204696,11.333333333333332,2.0,1,0,1,4,5,8,79.0,9.0,1,0
696149,Bubba Chandler,134,2026-08-03,823757,10,0.7,1.6,2.5,0.8,9.0,4.643312101910828,1.4522292993630572,3.7878980891719753,5.233333333333333,0,0.256,1.6666666666666667,2.6666666666666665,3,0.2264150943396226,0.6,0.2365591397849462,2.8,6,0.262,0.755,0.9615379299860416,14.0,4.5,2,1,0,0,1,3,76.0,10.0,-1,0
696149,Bubba Chandler,134,2026-08-08,823348,10,0.8,1.3,2.2,0.6,9.0,4.245283018867925,1.3962264150943398,3.89245283018868,5.299999999999999,1,0.236,1.6666666666666667,2.333333333333333,3,0.3015873015873015,3.2,0.2815533980582524,4.0,5,0.236,0.697,1.155900060204696,12.0,,0,1,0,0,0,0,84.0,11.0,1,0
696149,Bubba Chandler,134,2026-08-14,823346,10,0.9,1.0,1.8,0.4,9.0,3.5,1.2962962962962965,3.5074074074074075,5.4,1,0.248,1.25,2.0,4,0.1224489795918367,0.6,0.2022471910112359,1.6,6,0.245,0.714,1.155900060204696,8.666666666666666,,0,1,0,0,2,4,77.0,1.0,0,0
696149,Bubba Chandler,134,2026-08-21,823911,10,0.9,0.9,1.9,0.4,9.0,3.54375,1.35,3.5500000000000003,5.333333333333333,0,0.257,1.0,2.333333333333333,3,0.2586206896551724,2.0,0.284313725490196,3.8,7,0.26,0.762,0.8921444409249288,5.666666666666667,,0,0,2,4,4,5,83.0,2.0,0,0
696149,Bubba Chandler,134,2026-08-26,823255,10,0.8,1.2,2.1,0.6,9.0,4.032467532467533,1.3636363636363638,3.3142857142857145,5.133333333333333,0,0.236,1.3333333333333333,2.0,3,0.2075471698113207,0.8,0.2068965517241379,1.6,5,0.235,0.706,0.8118070953436807,15.0,0.0,1,1,0,1,2,3,82.0,9.0,0,0
696149,Bubba Chandler,134,2026-09-02,823339,10,0.8,1.3,2.2,0.7,9.0,4.006451612903226,1.3161290322580643,3.293548387096774,5.166666666666666,1,0.248,1.0,2.25,4,0.25,2.0,0.2526315789473684,3.2,7,0.252,0.732,1.155900060204696,8.333333333333334,1.0,1,0,1,1,3,5,90.0,10.0,1,0
677952,Braxton Ashcraft,134,2026-04-16,823396,3,1.0,0.0,1.3333333333333333,0.0,9.0,2.117647058823529,1.0,1.6294117647058823,5.666666666666667,1,0.249,0.0,1.0,1,0.14,1.0,0.1888888888888888,2.0,5,0.242,0.742,1.155900060204696,16.0,,0,1,0,0,4,8,75.0,13.0,1,0
677952,Braxton Ashcraft,134,2026-04-22,822913,4,1.0,0.0,2.0,0.0,9.0,2.3823529411764706,1.0588235294117647,1.7764705882352942,5.666666666666667,0,0.243,0.0,1.5,2,0.2631578947368421,1.0,0.2446808510638297,1.8,6,0.236,0.697,0.9388754464800092,5.666666666666667,,0,1,0,2,2,4,74.0,0.0,0,1
677952,Braxton Ashcraft,134,2026-04-28,823390,5,1.0,0.4,2.0,0.4,9.0,2.426966292134831,1.0112359550561798,2.392134831460674,5.933333333333334,1,0.244,0.0,2.5,2,0.288135593220339,1.6,0.2340425531914893,2.0,6,0.245,0.699,1.155900060204696,17.333333333333332,1.0,1,1,0,3,6,11,71.0,7.0,1,0
677952,Braxton Ashcraft,134,2026-05-03,823387,6,1.0,0.8333333333333334,2.6666666666666665,0.6666666666666666,9.0,3.7058823529411766,1.1470588235294117,3.1,5.666666666666667,1,0.231,1.5,3.5,2,0.25,1.6,0.2127659574468085,2.2,5,0.225,0.694,1.155900060204696,9.333333333333332,0.0,3,1,0,0,0,0,56.0,13.0,1,0
677952,Braxton Ashcraft,134,2026-05-09,823224,7,1.0,0.7142857142857143,2.2857142857142856,0.5714285714285714,9.0,3.024,1.08,2.956,5.952380952380952,0,0.248,1.0,1.5,2,0.2586206896551724,1.6,0.2222222222222222,2.0,6,0.252,0.732,0.9527488614183476,6.0,,0,1,0,0,1,3,59.0,13.0,0,0
677952,Braxton Ashcraft,134,2026-05-15,823384,8,1.0,0.625,2.125,0.5,9.0,2.7739726027397262,1.047945205479452,2.997260273972602,6.083333333333333,1,0.242,0.75,2.75,4,0.2786885245901639,2.6,0.2551020408163265,3.0,6,0.242,0.712,1.155900060204696,12.333333333333332,,0,1,0,0,3,11,66.0,6.0,1,0
677952,Braxton Ashcraft,134,2026-05-21,823056,9,1.0,0.5555555555555556,2.2222222222222223,0.4444444444444444,9.0,3.0903614457831328,1.0481927710843375,3.172289156626506,6.148148148148148,0,0.244,0.5,1.5,4,0.2,0.6,0.2272727272727272,1.8,6,0.245,0.699,0.8690160414298346,7.333333333333333,2.0,2,1,0,1,1,2,67.0,8.0,0,0
677952,Braxton Ashcraft,134,2026-05-26,823379,10,1.0,0.6,2.1,0.4,9.0,2.8877005347593587,1.0267379679144386,3.1802139037433155,6.2333333333333325,1,0.252,1.0,4.333333333333333,3,0.2407407407407407,0.6,0.1764705882352941,0.8,5,0.247,0.757,1.155900060204696,10.0,0.6666666666666666,3,1,0,1,1,1,79.0,6.0,1,0
677952,Braxton Ashcraft,134,2026-05-31,823373,10,1.0,0.7,2.0,0.5,9.0,2.7287234042553195,1.021276595744681,3.068085106382979,6.266666666666667,1,0.246,0.6666666666666666,2.5,6,0.2142857142857142,1.6,0.2395833333333333,3.2,5,0.249,0.742,1.155900060204696,13.333333333333334,,0,1,0,0,0,3,68.0,3.0,-1,0
677952,Braxton Ashcraft,134,2026-06-06,824915,10,1.0,0.7,1.9,0.5,9.0,2.8723404255319145,1.0372340425531914,3.179787234042553,6.266666666666668,0,0.248,0.75,1.25,4,0.2833333333333333,2.4,0.2421052631578947,3.2,6,0.251,0.735,1.0762214366872869,10.666666666666668,,0,0,2,3,6,6,84.0,4.0,-1,0
677952,Braxton Ashcraft,134,2026-06-12,823370,10,0.9,1.0,2.4,0.7,9.0,3.590425531914893,1.101063829787234,3.514893617021277,6.266666666666668,1,0.247,0.8,2.8,5,0.2264150943396226,1.0,0.3092783505154639,3.0,6,0.253,0.739,1.155900060204696,13.0,,0,1,0,0,2,8,81.0,8.0,1,0
677952,Braxton Ashcraft,134,2026-06-17,824992,10,0.9,1.0,2.2,0.7,9.0,3.629032258064516,1.1129032258064515,3.567741935483871,6.2,0,0.247,1.5,2.5,4,0.3076923076923077,2.8,0.3027522935779816,4.8,5,0.245,0.723,1.2907546041957243,10.666666666666666,,0,1,0,0,0,4,82.0,6.0,1,0
677952,Braxton Ashcraft,134,2026-06-24,823367,10,0.9,0.8,2.0,0.5,9.0,3.5409836065573765,1.147540983606557,3.3459016393442624,6.1000000000000005,1,0.229,1.0,3.0,3,0.1698113207547169,1.0,0.1704545454545454,1.4,7,0.237,0.711,1.155900060204696,9.0,,0,0,1,1,1,1,78.0,7.0,1,0
677952,Braxton Ashcraft,134,2026-06-29,823444,10,0.8,0.6,1.5,0.4,9.0,2.728723404255319,1.053191489361702,2.685106382978724,6.266666666666668,0,0.242,1.0,2.0,4,0.2413793103448276,1.2,0.2291666666666666,1.8,5,0.242,0.712,1.0781005086209654,11.333333333333332,0.0,1,0,2,5,5,7,84.0,4.0,1,0
677952,Braxton Ashcraft,134,2026-07-04,822716,10,0.7,1.1,2.0,0.6,9.0,3.540983606557377,1.0819672131147542,3.198360655737705,6.1,0,0.249,1.8,2.6,5,0.2580645161290322,2.2,0.2727272727272727,3.8,5,0.242,0.742,1.062409369771333,11.0,0.0,1,0,1,1,1,1,93.0,5.0,-1,0
677952,Braxton Ashcraft,134,2026-07-11,823357,10,0.6,1.2,2.0,0.7,9.0,3.620111731843576,1.139664804469274,3.2675977653631287,5.966666666666667,1,0.256,0.25,1.5,4,0.2833333333333333,1.8,0.2395833333333333,2.2,7,0.262,0.755,1.155900060204696,9.0,0.0,1,1,0,2,5,6,73.0,1.0,1,0
677952,Braxton Ashcraft,134,2026-07-20,823522,10,0.6,1.4,2.2,0.9,9.0,3.8793103448275863,1.1724137931034484,3.4620689655172416,5.799999999999999,0,0.234,2.0,2.6,5,0.14,0.2,0.1910112359550561,1.0,9,0.227,0.711,1.0945539592382223,13.333333333333332,,0,0,4,8,8,8,79.0,11.0,0,0
677952,Braxton Ashcraft,134,2026-07-26,823354,10,0.5,2.1,2.9,1.3,9.0,5.166666666666667,1.3333333333333337,3.9333333333333336,5.4,1,0.252,0.75,2.0,4,0.2372881355932203,2.2,0.2291666666666666,3.2,6,0.247,0.757,1.155900060204696,7.666666666666666,0.75,4,1,0,1,4,7,79.0,3.0,1,0
677952,Braxton Ashcraft,134,2026-08-01,824485,10,0.5,2.1,3.2,1.3,9.0,5.701863354037267,1.360248447204969,3.882608695652174,5.366666666666666,0,0.231,6.5,6.5,2,0.3050847457627119,1.4,0.2929292929292929,2.8,6,0.225,0.694,1.0004583198533377,13.666666666666666,0.0,4,1,0,0,1,1,76.0,10.0,-1,0
677952,Braxton Ashcraft,134,2026-08-06,823754,10,0.5,2.1,3.3,1.3,9.0,5.639240506329114,1.3481012658227849,4.239240506329114,5.266666666666667,0,0.256,2.25,3.0,4,0.1224489795918367,0.2,0.2,1.8,5,0.262,0.755,0.9615379299860416,10.333333333333332,1.0,2,0,1,2,4,5,76.0,7.0,-1,0
677952,Braxton Ashcraft,134,2026-08-13,823829,10,0.5,2.0,3.1,1.3,9.0,5.1265822784810124,1.2531645569620251,4.4860759493670885,5.266666666666668,0,0.247,3.2,3.6,5,0.2833333333333333,2.6,0.324074074074074,5.2,7,0.253,0.739,0.8935611038107752,8.666666666666666,0.0,1,1,0,0,0,1,72.0,0.0,0,1
677952,Braxton Ashcraft,134,2026-08-18,823341,10,0.5,2.0,2.9,1.3,9.0,4.605882352941176,1.1117647058823528,4.352941176470589,5.666666666666667,1,0.238,1.0,2.5,2,0.3283582089552239,2.6,0.2745098039215686,3.2,5,0.241,0.718,1.155900060204696,16.0,,0,1,0,0,1,1,79.0,5.0,1,0
677952,Braxton Ashcraft,134,2026-08-24,823260,10,0.5,2.0,3.0,1.3,9.0,4.448863636363636,1.0397727272727273,4.480681818181818,5.866666666666667,0,0.236,2.8,3.0,5,0.1851851851851851,1.0,0.2446808510638297,2.4,6,0.235,0.706,0.8118070953436807,15.666666666666668,,0,1,0,0,0,2,78.0,8.0,0,0
677952,Braxton Ashcraft,134,2026-08-30,823010,10,0.6,1.9,2.9,1.2,9.0,4.448863636363636,1.0397727272727273,4.804545454545455,5.866666666666667,0,0.244,2.2857142857142856,2.7142857142857144,7,0.2542372881355932,1.6,0.284313725490196,3.6,6,0.245,0.699,0.8690160414298346,10.0,1.6666666666666667,3,1,0,0,2,4,92.0,9.0,1,0
677952,Braxton Ashcraft,134,2026-09-05,823335,10,0.7,1.4,2.6,1.0,9.0,4.057803468208093,1.0751445086705202,4.33121387283237,5.766666666666668,1,0.233,0.0,1.0,1,0.2037037037037037,0.6,0.217391304347826,1.6,6,0.234,0.678,1.155900060204696,14.666666666666668,,0,1,0,0,3,6,77.0,7.0,1,0
606996,Kyle Hart,135,2026-08-02,823270,3,1.0,0.6666666666666666,2.0,0.3333333333333333,7.0,1.5882352941176472,1.0588235294117647,2.041176470588235,1.8888888888888888,1,0.248,0.5,0.5,2,0.288135593220339,1.8,0.2526315789473684,2.0,4,0.238,0.676,0.8118070953436807,18.0,,0,1,0,0,3,4,82.0,9.0,0,0
593974,Wandy Peralta,135,2026-07-04,823932,3,1.0,2.333333333333333,4.333333333333333,0.0,3.333333333333333,0.0,0.3333333333333333,1.1,1.0,0,0.257,1.5,3.5,2,0.328125,2.4,0.3363636363636363,4.2,11,0.25,0.743,0.8921444409249288,11.0,2.0,1,1,0,1,1,3,77.0,2.0,0,0
593974,Wandy Peralta,135,2026-08-15,824400,4,1.0,2.0,3.5,0.0,3.5,0.0,0.75,2.35,1.0,0,0.236,1.5,3.5,2,0.2711864406779661,1.6,0.2340425531914893,2.0,42,0.227,0.665,1.0216469875870422,10.0,,0,0,1,2,4,6,79.0,8.0,0,0
608337,Lucas Giolito,135,2026-06-04,823457,3,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.0,9.0,4.973684210526316,1.736842105263158,7.284210526315789,4.222222222222222,0,0.242,2.0,2.5,2,0.0638297872340425,0.2,0.1494252873563218,0.8,6,0.242,0.712,1.0781005086209654,5.0,4.0,1,1,0,0,3,6,87.0,7.0,0,0
608337,Lucas Giolito,135,2026-06-09,823290,4,0.75,1.0,2.0,0.75,9.0,4.86,1.7400000000000002,6.640000000000001,4.166666666666666,1,0.231,,,0,0.2413793103448276,1.6,0.2755102040816326,2.6,5,0.225,0.694,0.8118070953436807,13.333333333333332,,0,1,0,2,2,5,70.0,7.0,0,0
601713,Nick Pivetta,135,2026-04-12,823317,3,0.6666666666666666,2.0,3.333333333333333,1.3333333333333333,9.0,5.538461538461538,1.3846153846153846,1.4076923076923078,4.333333333333333,1,0.254,0.0,0.0,1,0.3389830508474576,2.4,0.3092783505154639,3.0,5,0.255,0.76,0.8118070953436807,13.333333333333334,2.333333333333333,3,1,0,0,2,2,67.0,14.0,0,0
699134,Bradgley Rodriguez,135,2026-07-31,823272,3,1.0,0.3333333333333333,2.6666666666666665,0.0,3.333333333333333,0.0,0.3333333333333333,1.7666666666666668,1.0,1,0.248,,,0,0.2678571428571428,1.4,0.2473118279569892,2.2,44,0.252,0.732,0.8118070953436807,14.666666666666668,0.0,1,1,0,0,0,0,75.0,7.0,0,0
663362,Matt Waldron,135,2026-08-26,822692,3,0.6666666666666666,3.0,5.666666666666667,1.3333333333333333,9.0,9.878048780487806,1.975609756097561,6.319512195121952,4.555555555555555,1,0.254,1.0,3.0,1,0.1851851851851851,0.6,0.2474226804123711,2.0,119,0.255,0.76,0.8118070953436807,11.666666666666666,5.0,1,1,0,0,4,13,84.0,9.0,1,0
656288,Griffin Canning,135,2026-05-19,823302,3,0.6666666666666666,2.333333333333333,4.666666666666667,1.3333333333333333,9.0,10.636363636363638,2.181818181818182,4.190909090909091,3.666666666666666,1,0.257,0.0,6.0,1,0.18,1.0,0.2247191011235955,2.8,5,0.26,0.762,0.8118070953436807,10.0,1.5,2,0,2,2,3,5,71.0,8.0,0,0
656288,Griffin Canning,135,2026-05-25,823296,4,0.5,2.25,4.25,1.5,9.0,9.000000000000002,1.8125,4.2250000000000005,4.0,1,0.242,0.5,3.5,2,0.1568627450980392,0.4,0.1910112359550561,0.8,6,0.242,0.712,0.8118070953436807,13.333333333333334,2.0,2,0,1,1,1,3,67.0,14.0,0,0
656288,Griffin Canning,135,2026-05-31,822729,5,0.4,2.0,3.6,1.4,9.0,7.544117647058824,1.5441176470588236,4.997058823529412,4.533333333333333,0,0.249,6.0,7.0,1,0.3492063492063492,3.4,0.2783505154639175,3.8,6,0.242,0.742,1.062409369771333,8.333333333333332,1.5,2,1,0,0,3,4,71.0,4.0,0,0
656288,Griffin Canning,135,2026-06-06,823292,6,0.5,1.6666666666666667,3.5,1.1666666666666667,9.0,7.156626506024097,1.5542168674698795,5.593975903614458,4.611111111111111,1,0.236,0.6666666666666666,2.6666666666666665,3,0.2203389830508474,1.6,0.2574257425742574,3.6,6,0.236,0.697,0.8118070953436807,9.0,,0,1,0,1,1,2,68.0,6.0,0,0
656288,Griffin Canning,135,2026-06-12,824826,7,0.5714285714285714,1.5714285714285714,3.142857142857143,1.1428571428571428,9.0,6.336734693877552,1.469387755102041,5.0285714285714285,4.666666666666666,0,0.234,0.0,3.0,1,0.25,1.6,0.2365591397849462,2.6,6,0.233,0.708,0.919661733615222,9.333333333333334,,0,0,3,6,7,7,89.0,9.0,1,0
656288,Griffin Canning,135,2026-06-29,824662,8,0.5,2.125,3.625,1.5,9.0,7.168141592920354,1.5663716814159292,5.542477876106196,4.708333333333333,0,0.252,3.0,5.0,2,0.0816326530612244,0.2,0.146067415730337,1.4,17,0.247,0.757,1.084809447128288,15.333333333333332,0.0,1,1,0,0,2,3,91.0,15.0,1,0
656288,Griffin Canning,135,2026-07-09,823277,9,0.5555555555555556,1.8888888888888888,3.4444444444444446,1.3333333333333333,9.0,6.857142857142857,1.5714285714285714,5.361904761904762,4.666666666666667,1,0.242,0.75,2.25,4,0.2542372881355932,2.4,0.2150537634408602,2.6,10,0.229,0.682,0.8118070953436807,11.0,1.0,1,1,0,0,2,3,70.0,6.0,0,0
656288,Griffin Canning,135,2026-07-18,824088,10,0.6,1.7,3.3,1.2,9.0,6.557142857142858,1.5642857142857145,4.921428571428572,4.666666666666666,0,0.247,3.0,4.75,4,0.2666666666666666,0.8,0.231578947368421,1.4,9,0.247,0.725,1.0886618419185468,4.333333333333333,,0,0,2,3,4,6,90.0,6.0,0,0
608566,Germán Márquez,135,2026-04-18,824049,3,0.3333333333333333,2.6666666666666665,2.6666666666666665,1.6666666666666667,9.0,5.538461538461538,1.6923076923076923,7.484615384615385,4.333333333333333,0,0.233,,,0,0.2372881355932203,1.8,0.2647058823529412,4.4,7,0.234,0.678,0.901431492842536,13.333333333333332,1.0,1,1,0,0,0,1,75.0,8.0,0,0
608566,Germán Márquez,135,2026-04-25,825093,4,0.5,2.0,2.0,1.25,9.0,3.8571428571428568,1.3928571428571428,5.939285714285714,4.666666666666667,0,0.242,0.0,0.0,2,0.293103448275862,1.8,0.2857142857142857,2.8,7,0.229,0.682,1.0850179211469535,9.333333333333334,7.0,1,1,0,4,4,4,84.0,11.0,0,0
608566,Germán Márquez,135,2026-05-01,823309,5,0.6,2.4,2.4,1.8,9.0,4.378378378378378,1.3378378378378375,5.856756756756757,4.933333333333334,1,0.237,4.0,4.0,1,0.2037037037037037,0.4,0.2150537634408602,1.0,6,0.236,0.721,0.8118070953436807,8.333333333333332,5.0,1,1,0,6,7,8,66.0,6.0,0,0
608566,Germán Márquez,135,2026-07-07,823280,6,0.6666666666666666,3.0,3.1666666666666665,1.5,8.166666666666666,5.764044943820225,1.449438202247191,6.639325842696629,4.944444444444445,1,0.242,4.666666666666667,5.0,3,0.2580645161290322,2.6,0.2083333333333333,2.8,67,0.229,0.682,0.8118070953436807,15.0,5.5,2,0,1,1,1,1,71.0,9.0,0,0
608566,Germán Márquez,135,2026-07-12,823274,7,0.5714285714285714,2.7142857142857144,2.857142857142857,1.4285714285714286,8.285714285714286,4.932692307692307,1.4134615384615383,6.157692307692308,4.952380952380953,1,0.248,3.75,4.0,4,0.3384615384615385,3.4,0.2884615384615384,4.4,5,0.255,0.706,0.8118070953436807,16.0,,0,0,1,1,3,4,73.0,6.0,0,0
608566,Germán Márquez,135,2026-07-19,824086,8,0.5,2.5,2.875,1.375,8.375,5.120689655172413,1.4741379310344829,6.462068965517242,4.833333333333334,0,0.247,1.3333333333333333,1.3333333333333333,3,0.2903225806451613,1.2,0.2395833333333333,1.8,7,0.247,0.725,1.0886618419185468,8.666666666666666,4.0,1,0,1,2,2,2,90.0,2.0,0,0
608566,Germán Márquez,135,2026-07-24,823843,9,0.4444444444444444,2.4444444444444446,2.7777777777777777,1.3333333333333333,8.444444444444445,5.183999999999999,1.5359999999999998,6.58,4.62962962962963,0,0.247,1.5,1.5,4,0.2142857142857142,1.2,0.2043010752688172,2.2,5,0.253,0.739,0.8935611038107752,12.333333333333334,4.0,1,1,0,1,2,2,72.0,0.0,0,1
681190,Randy Vásquez,135,2026-04-15,823314,3,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,9.0,1.018867924528302,1.0754716981132075,2.533962264150944,5.888888888888889,1,0.229,0.0,0.0,1,0.288135593220339,3.0,0.2929292929292929,4.6,6,0.237,0.711,0.8118070953436807,9.0,,0,1,0,2,6,6,64.0,9.0,0,0
681190,Randy Vásquez,135,2026-04-21,824369,4,1.0,1.0,2.0,1.0,9.0,2.4923076923076923,1.2923076923076922,2.6384615384615384,5.416666666666667,0,0.254,1.0,1.0,1,0.2,0.8,0.2608695652173913,2.0,6,0.255,0.76,1.1047409040793827,7.333333333333333,0.75,4,1,0,0,0,0,82.0,8.0,1,0
681190,Randy Vásquez,135,2026-04-27,823311,5,1.0,0.8,1.6,0.8,9.0,1.8837209302325584,1.0813953488372092,2.506976744186047,5.733333333333333,1,0.252,0.5,0.5,2,0.3384615384615385,2.0,0.3142857142857143,3.0,6,0.247,0.757,0.8118070953436807,5.0,0.5,2,1,0,5,5,7,64.0,13.0,0,0
681190,Randy Vásquez,135,2026-05-04,823228,6,1.0,1.5,2.1666666666666665,0.8333333333333334,9.0,2.94059405940594,1.1584158415841583,3.397029702970297,5.611111111111112,0,0.248,0.5,0.5,2,0.2142857142857142,0.6,0.2359550561797752,1.0,7,0.252,0.732,0.9527488614183476,11.0,,0,0,2,2,2,3,58.0,13.0,0,0
681190,Randy Vásquez,135,2026-05-09,823304,7,0.8571428571428571,1.5714285714285714,2.142857142857143,1.0,9.0,3.2033898305084745,1.1694915254237288,3.7355932203389832,5.61904761904762,1,0.244,2.0,3.0,4,0.1818181818181818,0.2,0.231578947368421,2.2,5,0.245,0.699,0.8118070953436807,15.666666666666666,0.5,2,1,0,0,1,2,68.0,7.0,0,0
681190,Randy Vásquez,135,2026-05-15,823140,8,0.875,1.375,2.0,0.875,9.0,3.045112781954887,1.1729323308270676,3.393233082706767,5.541666666666667,0,0.229,,,0,0.3225806451612903,2.0,0.2857142857142857,3.4,6,0.237,0.711,0.92049576783555,16.666666666666668,2.0,1,1,0,0,0,0,53.0,12.0,-1,1
681190,Randy Vásquez,135,2026-05-20,823299,9,0.8888888888888888,1.2222222222222223,1.7777777777777777,0.7777777777777778,9.0,2.682119205298013,1.1125827814569536,3.298675496688742,5.592592592592593,1,0.257,2.0,2.333333333333333,3,0.18,1.0,0.2159090909090909,3.0,5,0.26,0.762,0.8118070953436807,10.0,1.0,2,0,1,2,3,4,74.0,8.0,0,0
681190,Randy Vásquez,135,2026-05-26,823294,10,0.8,1.3,1.9,0.9,9.0,2.963414634146341,1.1890243902439024,3.6853658536585368,5.466666666666667,1,0.242,1.6,2.6,5,0.12,0.4,0.1724137931034483,0.8,6,0.242,0.712,0.8118070953436807,11.666666666666668,,0,0,1,4,4,4,64.0,9.0,0,0
681190,Randy Vásquez,135,2026-06-02,823460,10,0.7,1.7,2.3,1.0,8.6,3.644171779141104,1.2699386503067485,4.517177914110429,5.433333333333334,0,0.242,0.75,0.75,4,0.1568627450980392,1.0,0.160919540229885,1.0,7,0.242,0.712,1.0781005086209654,5.0,4.0,1,1,0,0,2,3,75.0,8.0,-1,0
681190,Randy Vásquez,135,2026-06-07,823291,10,0.7,1.6,2.4,0.9,8.6,3.88125,1.275,4.7875,5.333333333333334,1,0.236,2.0,3.6666666666666665,3,0.2068965517241379,1.2,0.2371134020618556,2.8,5,0.236,0.697,0.8118070953436807,11.0,5.0,1,0,1,2,4,7,70.0,9.0,0,0
681190,Randy Vásquez,135,2026-06-13,824828,10,0.6,1.7,2.7,1.0,8.6,4.529032258064516,1.3741935483870966,5.093548387096774,5.166666666666667,0,0.234,0.6666666666666666,1.3333333333333333,3,0.3157894736842105,2.8,0.2555555555555555,3.2,6,0.233,0.708,0.919661733615222,5.333333333333333,,0,0,2,2,2,3,86.0,7.0,0,0
681190,Randy Vásquez,135,2026-06-19,822886,10,0.5,1.7,2.3,1.0,8.6,4.101265822784811,1.3291139240506329,5.226582278481013,5.266666666666667,0,0.243,0.8,1.2,5,0.2542372881355932,1.4,0.2941176470588235,2.4,6,0.236,0.697,0.9388754464800092,11.666666666666666,2.0,1,0,6,6,7,9,74.0,0.0,0,1
681190,Randy Vásquez,135,2026-07-02,823935,10,0.4,2.3,3.0,1.6,8.6,5.5102040816326525,1.591836734693877,5.671428571428571,4.9,0,0.257,4.0,4.5,2,0.3225806451612903,2.0,0.2871287128712871,3.2,13,0.26,0.762,0.8921444409249288,11.666666666666668,1.3333333333333333,3,1,0,4,10,12,71.0,8.0,1,0
681190,Randy Vásquez,135,2026-07-25,823841,10,0.4,2.2,3.5,1.7,8.6,5.553191489361701,1.659574468085106,5.546808510638297,4.700000000000001,0,0.247,2.8,4.6,5,0.2068965517241379,0.8,0.2083333333333333,2.0,23,0.253,0.739,0.8935611038107752,15.666666666666666,1.5,2,1,0,1,1,2,72.0,0.0,0,1
681190,Randy Vásquez,135,2026-08-04,825054,10,0.5,2.1,3.4,1.5,8.6,5.5227272727272725,1.681818181818182,5.577272727272727,4.4,0,0.242,1.8,2.4,5,0.1020408163265306,0.0,0.1590909090909091,1.4,10,0.229,0.682,1.0850179211469535,13.666666666666668,2.0,1,1,0,0,0,4,76.0,0.0,0,1
681190,Randy Vásquez,135,2026-08-09,823268,10,0.5,2.1,3.3,1.5,8.6,5.2,1.5777777777777775,5.811111111111112,4.5,1,0.24,3.0,4.0,2,0.2903225806451613,1.4,0.2871287128712871,2.8,5,0.241,0.728,0.8118070953436807,12.0,,0,1,0,2,2,2,79.0,8.0,0,0
